,Word,where,Count_ita,Count_other,Total_count
34279,want,0,0,30,30
4984,utilizzato,1,30,0,30
25882,അതിനാൽ,0,0,30,30
39308,لقد,0,0,30,30
6973,creative,2,11,19,30
15961,partir,0,0,30,30
51007,she,0,0,30,30
40581,artículo,0,0,30,30
7517,visto,2,19,11,30
748,successo,1,30,0,30
8591,situazione,1,30,0,30
9857,статей,0,0,30,30
2557,gnu,2,8,22,30
51742,बारे,0,0,30,30
2872,ambiente,2,29,1,30
17727,fue,0,0,30,30
27538,bem,0,0,30,30
2877,tramite,1,30,0,30
40641,fazer,0,0,29,29
52328,dich,0,0,29,29
22800,لم,0,0,29,29
8031,senso,2,28,1,29
6627,fa,1,29,0,29
10251,आपके,0,0,29,29
7119,principalmente,2,22,7,29
14390,तक,0,0,29,29
5213,libero,1,29,0,29
7093,enciclopedie,1,29,0,29
4563,nuovi,1,29,0,29
47126,जाता,0,0,29,29
35189,gibi,0,0,29,29
24571,exempel,0,0,29,29
23983,puede,0,0,29,29
6894,knowledge,2,2,27,29
8071,frasi,1,29,0,29
8726,redattori,1,29,0,29
40135,study,0,0,29,29
36778,där,0,0,29,29
2258,completamente,2,22,7,29
22174,sorry,0,0,29,29
7998,tan,2,1,28,29
8196,lei,2,24,5,29
20020,он,0,0,29,29
13159,contenu,0,0,29,29
13154,ediciones,0,0,29,29
16491,लेकिन,0,0,29,29
4103,caratteristiche,1,29,0,29
40231,artificial,0,0,29,29
33827,अधिक,0,0,29,29
6218,grandi,1,29,0,29
16248,هي,0,0,29,29
6703,university,2,8,21,29
25800,know,0,0,29,29
35598,estou,0,0,29,29
6168,hey,2,8,21,29
46683,monde,0,0,29,29
43691,who,0,0,29,29
38535,system,0,0,29,29
2024,stessa,1,29,0,29
10860,उस,0,0,29,29
28085,чтобы,0,0,29,29
9348,narciso,2,15,13,28
5306,sogno,1,28,0,28
9523,supervisionato,1,28,0,28
7705,argomento,1,28,0,28
39011,σημαίνει,0,0,28,28
39178,مثل,0,0,28,28
1568,poiché,1,28,0,28
26276,ainsi,0,0,28,28
6084,server,2,22,6,28
33776,которые,0,0,28,28
8580,rispetto,1,28,0,28
20985,din,0,0,28,28
8529,journal,2,7,21,28
40342,because,0,0,28,28
38319,hier,0,0,28,28
715,poco,2,16,12,28
35682,haben,0,0,28,28
50731,them,0,0,28,28
8060,via,2,8,20,28
10573,then,0,0,28,28
42661,हूं,0,0,28,28
21730,apenas,0,0,28,28
10502,உங்கள்,0,0,28,28
19566,ಆದ್ದರಿಂದ,0,0,28,28
5182,include,2,6,22,28
7939,dato,2,25,3,28
45196,أخرى,0,0,28,28
34698,several,0,0,28,28
18882,वे,0,0,28,28
43346,images,0,0,28,28
14045,ಹೇಳಬಹುದು,0,0,28,28
6086,seconda,1,28,0,28
9013,creazione,1,28,0,28
4968,stai,1,28,0,28
8602,get,2,1,27,28
4169,quali,1,28,0,28
31101,هو,0,0,27,27
34506,меня,0,0,27,27
23560,eso,0,0,27,27
9445,dalle,1,27,0,27
8146,piuttosto,1,27,0,27
26620,στην,0,0,27,27
1119,libro,2,22,5,27
6933,specie,1,27,0,27
8522,dove,1,27,0,27
24438,zou,0,0,27,27
2319,chiunque,1,27,0,27
7716,termini,1,27,0,27
32614,gå,0,0,27,27
26635,dont,0,0,27,27
37116,الذي,0,0,27,27
39167,anglais,0,0,27,27
16455,вас,0,0,27,27
27625,за,0,0,27,27
28100,sich,0,0,27,27
47944,τι,0,0,27,27
40192,betekent,0,0,27,27
15729,estoy,0,0,27,27
16006,പറയാൻ,0,0,27,27
45289,while,0,0,27,27
18304,otros,0,0,27,27
51371,åh,0,0,27,27
1041,vari,1,27,0,27
44174,place,0,0,27,27
20700,question,0,0,27,27
18604,revista,0,0,27,27
21507,sind,0,0,27,27
36017,ಒಂದು,0,0,27,27
3406,avere,1,27,0,27
43285,يمكن,0,0,27,27
466,andare,1,27,0,27
14445,அதை,0,0,27,27
5551,seguito,1,26,0,26
9178,community,2,7,19,26
3610,controllo,1,26,0,26
7086,sai,2,25,1,26
50178,inglés,0,0,26,26
32431,μην,0,0,26,26
16936,problem,0,0,26,26
39423,eles,0,0,26,26
18427,very,0,0,26,26
21474,mundo,0,0,26,26
521,modelli,1,26,0,26
29551,أنه,0,0,26,26
11895,known,0,0,26,26
4493,sui,1,26,0,26
2538,errori,1,26,0,26
48813,olduğunu,0,0,26,26
10980,تم,0,0,26,26
42545,än,0,0,26,26
12347,быть,0,0,26,26
13340,τους,0,0,26,26
38204,जब,0,0,26,26
47924,surface,0,0,26,26
51147,αλλά,0,0,26,26
26627,für,0,0,26,26
2403,allora,1,26,0,26
46384,अच्छा,0,0,26,26
8699,cose,1,26,0,26
45530,كل,0,0,26,26
27349,amigos,0,0,26,26
42990,करता,0,0,26,26
1319,rock,2,4,22,26
11645,இல்லை,0,0,26,26
20515,aber,0,0,26,26
37092,είμαι,0,0,26,26
42349,τόσο,0,0,26,26
44466, million,0,0,26,26
43121,ಆದರೆ,0,0,26,26
5040,fase,2,21,5,26
20633,seus,0,0,26,26
12521,daha,0,0,26,26
29728,έχετε,0,0,26,26
3841,corso,2,25,1,26
6879,ama,2,2,24,26
11313,could,0,0,25,25
12076,कई,0,0,25,25
15255,enciclopédia,0,0,25,25
41467,بعض,0,0,25,25
35628,after,0,0,25,25
16696,wort,0,0,25,25
36795,gut,0,0,25,25
39855,ofta,0,0,25,25
11257,made,0,0,25,25
21385,quelque,0,0,25,25
49331,எனவே,0,0,25,25
37557,കഴിയും,0,0,25,25
2471,fosse,2,23,2,25
47517,sätt,0,0,25,25
5530,testo,1,25,0,25
47604,ஆனால்,0,0,25,25
2111,dag,2,1,24,25
52576,dessa,0,0,25,25
3083,quelle,2,19,6,25
1340,tale,2,21,4,25
46547,información,0,0,25,25
36645,nous,0,0,25,25
47463,something,0,0,25,25
45153,sehr,0,0,25,25
6725,premio,2,23,2,25
3658,dello,1,25,0,25
22027,bedeutet,0,0,25,25
19,troppo,1,25,0,25
36360,κάτι,0,0,25,25
29930,அவள்,0,0,25,25
25874,iets,0,0,25,25
29240,uit,0,0,25,25
51972,both,0,0,25,25
4805,vale,2,17,8,25
3524,varie,2,24,1,25
231,livello,1,25,0,25
44824,annat,0,0,25,25
16714,contenido,0,0,25,25
52446,слово,0,0,25,25
6956,dagli,1,25,0,25
48805,था।,0,0,25,25
470,domanda,1,25,0,25
22532,werd,0,0,25,25
40820,الإنجليزية,0,0,25,25
4869,classificazione,1,25,0,25
80,disse,2,3,22,25
12371,tous,0,0,25,25
35570,بشكل,0,0,25,25
41948,kommer,0,0,24,24
2675,principali,1,24,0,24
6716,source,2,6,18,24
27785,found,0,0,24,24
7485,marion,2,6,18,24
35430,efter,0,0,24,24
1818,mai,2,21,3,24
28023,у,0,0,24,24
20025,years,0,0,24,24
15606,hem,0,0,24,24
44533,få,0,0,24,24
4454,compiti,1,24,0,24
49966,alguns,0,0,24,24
49392,diferentes,0,0,24,24
17594,where,0,0,24,24
10376,उदाहरण,0,0,24,24
11405,users,0,0,24,24
28494,estar,0,0,24,24
18441,esto,0,0,24,24
23671,अंग्रेजी,0,0,24,24
22897,bland,0,0,24,24
6098,tiene,2,1,23,24
35121,using,0,0,24,24
19574,sous,0,0,24,24
16718,செய்ய,0,0,24,24
7318,intelligence,2,5,19,24
10735,artikelen,0,0,24,24
24669,process,0,0,24,24
41291,within,0,0,24,24
52622,لك,0,0,24,24
8589,sapere,2,23,1,24
49088,notamment,0,0,24,24
15418,doen,0,0,24,24
49872,estaba,0,0,24,24
791,center,2,8,16,24
37507,desde,0,0,24,24
551,pages,2,1,23,24
21120,automatique,0,0,24,24
4943,meglio,1,24,0,24
301,world,2,1,23,24
47231,outra,0,0,24,24
22592,प्राप्त,0,0,24,24
33693,этого,0,0,24,24
7843,first,2,1,23,24
40961,अन्य,0,0,24,24
22574,pela,0,0,24,24
14405,words,0,0,23,23
5402,rete,1,23,0,23
24785,هناك,0,0,23,23
40532,tão,0,0,23,23
15415,nos,0,0,23,23
8123,forse,1,23,0,23
16653,были,0,0,23,23
15932,really,0,0,23,23
4371,bbc,2,7,16,23
25773,sem,0,0,23,23
28958,ಯಾರಾದರೂ,0,0,23,23
25707,ಅವರು,0,0,23,23
6522,risultati,1,23,0,23
12122,हूँ,0,0,23,23
12919,much,0,0,23,23
398,scopo,1,23,0,23
44246,podem,0,0,23,23
51837,comment,0,0,23,23
50044,including,0,0,23,23
329,go,2,2,21,23
7611,dio,2,19,4,23
8109,fuori,1,23,0,23
2829,tali,1,23,0,23
49207,gebruiken,0,0,23,23
51912,sans,0,0,23,23
24006,κάποιος,0,0,23,23
22452,geen,0,0,23,23
39505,way,0,0,23,23
38368,out,0,0,23,23
31137,even,0,0,23,23
48179,ville,0,0,23,23
24365,godt,0,0,23,23
7087,statistica,1,23,0,23
4936,methods,2,1,22,23
27450,nej,0,0,23,23
6310,semplicemente,1,23,0,23
43939,later,0,0,23,23
40585,hoe,0,0,23,23
3678,vai,2,14,9,23
28528,വിക്കിപീഡിയയിൽ,0,0,23,23
6986,bias,2,3,20,23
37460,också,0,0,23,23
17278,kann,0,0,23,23
17830,each,0,0,23,23
41227,votre,0,0,23,23
8116,paesi,1,23,0,23
21024,meer,0,0,23,23
26640,أي,0,0,23,23
44561,veya,0,0,23,23
9594,fino,2,22,1,23
25376,through,0,0,23,23
5758,naturali,1,23,0,23
2762,reti,1,23,0,23
11581,utiliser,0,0,22,22
10295,является,0,0,22,22
39798,ಬಗ್ಗೆ,0,0,22,22
1039,scusa,1,22,0,22
42347,विश्वकोश,0,0,22,22
8228,see,2,1,21,22
5744,gran,2,16,6,22
26969,just,0,0,22,22
420,voglio,1,22,0,22
2577,serie,2,15,7,22
19410,según,0,0,22,22
13404,projet,0,0,22,22
40018,करना,0,0,22,22
6255,settembre,1,22,0,22
50791,विकिमीडिया,0,0,22,22
5142,tal,2,2,20,22
45968,المقالات,0,0,22,22
14917,denne,0,0,22,22
1651,opera,2,19,3,22
24847,his,0,0,22,22
922,narcis,2,5,17,22
7544,usato,1,22,0,22
34885,​​,0,0,22,22
7710,cibo,1,22,0,22
37874,användare,0,0,22,22
6691,farlo,1,22,0,22
3995,output,2,14,8,22
16901,inteligente,0,0,22,22
2071,portato,1,22,0,22
126,donne,2,15,7,22
49494,использовать,0,0,22,22
37309,proyecto,0,0,22,22
8708,obiettivo,1,22,0,22
32155,otra,0,0,22,22
16015,bara,0,0,22,22
15279,то,0,0,22,22
2413,difficile,2,16,6,22
3512,oggi,1,22,0,22
42738,ska,0,0,22,22
5720,public,2,3,19,22
22400,menos,0,0,22,22
47838,от,0,0,22,22
37898,estava,0,0,22,22
1884,ancora,1,22,0,22
49769,outros,0,0,22,22
1862,allo,1,22,0,22
1904,umani,1,22,0,22
46240,kannst,0,0,22,22
28072,kadar,0,0,22,22
27216,travail,0,0,22,22
39059,hij,0,0,22,22
9021,essa,2,9,13,22
40952,வேண்டும்,0,0,22,22
5088,revisione,1,22,0,22
16543,मेरे,0,0,22,22
33836,शुरू,0,0,22,22
1686,false,2,14,8,22
6556,inoltre,1,22,0,22
18567,году,0,0,22,22
28454,moment,0,0,22,22
24035,alles,0,0,22,22
15058,versions,0,0,22,22
30862,haar,0,0,22,22
9495,melissa,2,6,16,22
3922,accordo,1,22,0,22
958,bomis,2,9,13,22
498,metodo,1,22,0,22
41564,என்ன,0,0,22,22
1704,università,1,22,0,22
4524,alexa,2,7,15,22
6918,società,1,22,0,22
11845,people,0,0,22,22
3622,detto,1,22,0,22
42102,थे,0,0,22,22
34048,edição,0,0,22,22
36613,başka,0,0,22,22
629,storia,1,22,0,22
7127,approccio,1,22,0,22
29267,hade,0,0,22,22
20014,काम,0,0,22,22
17257,fantastisk,0,0,22,22
6829,arrabbiato,1,22,0,22
25642,text,0,0,22,22
38766,sein,0,0,21,21
11935,gøre,0,0,21,21
9257,ottenuto,1,21,0,21
30553,അവൾ,0,0,21,21
4947,aver,1,21,0,21
10947,परियोजना,0,0,21,21
1755,ricercatori,1,21,0,21
28272,hast,0,0,21,21
8938,oggetto,1,21,0,21
50216,related,0,0,21,21
18437,até,0,0,21,21
6340,politica,1,21,0,21
11108,wirklich,0,0,21,21
34818,depuis,0,0,21,21
4446,dicembre,1,21,0,21
26858,ನಿಜವಾಗಿಯೂ,0,0,21,21
34549,том,0,0,21,21
30941,atroz,0,0,21,21
25990,trabalho,0,0,21,21
27617,ver,0,0,21,21
24292,എന്നെ,0,0,21,21
32346,ese,0,0,21,21
18310,mer,0,0,21,21
1454,basato,1,21,0,21
10628,otras,0,0,21,21
28315,kun,0,0,21,21
20951,έχω,0,0,21,21
8062,partire,1,21,0,21
20767,inglês,0,0,21,21
36815,heeft,0,0,21,21
14966,ಅವಳು,0,0,21,21
44978,хорошо,0,0,21,21
10708,என்,0,0,21,21
8096,struttura,1,21,0,21
43111,palabras,0,0,21,21
30808,blev,0,0,21,21
1376,uniti,1,21,0,21
45919,olarak,0,0,21,21
6783,esiste,1,21,0,21
47032,peuvent,0,0,21,21
46794,şey,0,0,21,21
18854,vraiment,0,0,21,21
6915,bot,2,14,7,21
1741,american,2,3,18,21
14707,being,0,0,21,21
15673,field,0,0,21,21
25318,classification,0,0,21,21
43764,environment,0,0,21,21
43453,എന്ന,0,0,21,21
35291,mesmo,0,0,21,21
24843,anlamına,0,0,21,21
18198,finns,0,0,21,21
45152,gerçekten,0,0,21,21
4577,flora,2,11,10,21
34110,أكثر,0,0,21,21
5102,migliorare,1,21,0,21
13239,quand,0,0,21,21
30488,എന്തെങ്കിലും,0,0,21,21
233,origine,2,14,7,21
408,ultima,1,21,0,21
19933,använda,0,0,21,21
5010,animali,1,21,0,21
24945,अपनी,0,0,21,21
32422,reported,0,0,21,21
22345,kelime,0,0,21,21
10409,hat,0,0,21,21
46643,sources,0,0,21,21
1048,collegamenti,1,21,0,21
19281,foram,0,0,21,21
16033,utan,0,0,21,21
4680,volontari,1,21,0,21
5224,studenti,1,21,0,21
18506,تقول,0,0,21,21
1810,examples,2,1,20,21
9941,verwenden,0,0,21,21
46032,οι,0,0,21,21
23153,qué,0,0,21,21
8646,–,2,5,16,21
14606,விக்கிப்பீடியா,0,0,21,21
32163,yüzden,0,0,21,21
15384,generally,0,0,21,21
2163,capacità,1,21,0,21
6945,superficie,1,21,0,21
3471,mia,1,21,0,21
45884,നിങ്ങളെ,0,0,21,21
15481,göra,0,0,21,21
9032,macchina,1,20,0,20
1765,bello,1,20,0,20
9936,يا,0,0,20,20
29211,στη,0,0,20,20
203,»,2,5,15,20
13814,rules,0,0,20,20
6719,enorme,2,12,8,20
10552,भाषा,0,0,20,20
24690,vezes,0,0,20,20
6712,lettori,1,20,0,20
25543,മറ്റൊരു,0,0,20,20
3146,mysql,2,4,16,20
5419,open,2,6,14,20
42353,suas,0,0,20,20
6964,esseri,1,20,0,20
7753,edit,2,2,18,20
7034,sms,2,2,18,20
10547,mots,0,0,20,20
31657,weet,0,0,20,20
33329,également,0,0,20,20
16766,going,0,0,20,20
6748,neurali,1,20,0,20
3491,nello,1,20,0,20
7074,capito,1,20,0,20
47091,estás,0,0,20,20
14905,थी,0,0,20,20
4802,create,2,6,14,20
1148,sto,1,20,0,20
26926,manera,0,0,20,20
1125,siano,1,20,0,20
2357,abbastanza,1,20,0,20
3152,lista,2,5,15,20
33070,क्योंकि,0,0,20,20
29314,jemand,0,0,20,20
36743,êtes,0,0,20,20
3546,intelligenti,1,20,0,20
5900,database,2,16,4,20
16245,får,0,0,20,20
41562,algunas,0,0,20,20
13628,عندما,0,0,20,20
5589,facebook,2,8,12,20
7452,license,2,3,17,20
31024,certaines,0,0,20,20
2481,angolo,1,20,0,20
8498,programma,2,18,2,20
8052,utilizzare,1,20,0,20
7197,dvd,2,9,11,20
52141,ആ,0,0,20,20
5913,buona,1,20,0,20
5576,principe,2,8,12,20
43884,changes,0,0,20,20
3949,systems,2,1,19,20
1030,registrati,1,20,0,20
47612,palavras,0,0,20,20
12879,είσαι,0,0,20,20
13632,algorithm,0,0,20,20
35496,tudo,0,0,20,20
40601,projets,0,0,20,20
15649,skal,0,0,20,20
32757,estado,0,0,20,20
24021,features,0,0,20,20
42635,automático,0,0,20,20
2054,bellezza,1,20,0,20
5230,interesse,2,15,5,20
1449,quelli,1,20,0,20
7264,politiche,1,20,0,20
3228,scritto,1,20,0,20
43553,व्यक्ति,0,0,20,20
39831,यदि,0,0,20,20
8767,consenso,2,9,10,19
32952,время,0,0,19,19
9377,filosofia,2,17,2,19
23474,obtuse,0,0,19,19
37310,mor,0,0,19,19
23580,tiempo,0,0,19,19
2825,rappresentazione,1,19,0,19
1185,scientifiche,1,19,0,19
39914,nogle,0,0,19,19
33222,based,0,0,19,19
6013,giugno,1,19,0,19
7174,luglio,1,19,0,19
4998,facendo,1,19,0,19
3271,cluster,2,13,6,19
23646,particular,0,0,19,19
48398,give,0,0,19,19
1626,includono,1,19,0,19
46552,säger,0,0,19,19
6544,globale,2,17,2,19
1353,fin,2,5,14,19
25195,vie,0,0,19,19
44737,anden,0,0,19,19
38755,similar,0,0,19,19
40355,مع,0,0,19,19
8298,colbert,2,6,13,19
42942,означает,0,0,19,19
5742,tuoi,1,19,0,19
25363,её,0,0,19,19
7806,qualche,1,19,0,19
52255,этом,0,0,19,19
18485,όταν,0,0,19,19
25258,எப்படி,0,0,19,19
2195,guida,1,19,0,19
14559,ligne,0,0,19,19
28012,comunidade,0,0,19,19
7406,mangiare,1,19,0,19
33024,நன்றி,0,0,19,19
33021,artikel,0,0,19,19
47340,different,0,0,19,19
37559,பற்றி,0,0,19,19
34980,meu,0,0,19,19
8458,primi,1,19,0,19
27331,cela,0,0,19,19
23215,nin,0,0,19,19
8141,deep,2,9,10,19
24999,moet,0,0,19,19
47566,पास,0,0,19,19
49922,wir,0,0,19,19
13182,percent,0,0,19,19
43719,شيء,0,0,19,19
26114,hay,0,0,19,19
35548,website,0,0,19,19
13665,संस्करण,0,0,19,19
29194,gör,0,0,19,19
4068,fai,1,19,0,19
49822,गया।,0,0,19,19
2007,tutta,1,19,0,19
35461,certain,0,0,19,19
8953,utilizzati,1,19,0,19
533,parlare,1,19,0,19
17002,peu,0,0,19,19
48167,personas,0,0,19,19
7196,genere,2,16,3,19
16340,naturel,0,0,19,19
50525,ils,0,0,19,19
16,disponibili,1,19,0,19
32357,engelskspråkiga,0,0,19,19
51353,वास्तव,0,0,19,19
6296,español,2,1,18,19
43300,others,0,0,19,19
8920,cita,2,4,15,19
12327,fundación,0,0,19,19
26867,जिसका,0,0,19,19
37065,يعني,0,0,18,18
2576,copyright,2,12,6,18
29501,form,0,0,18,18
47024,चाहते,0,0,18,18
106,distribuzione,1,18,0,18
38595,ಸ್ಮಾರ್ಟ್,0,0,18,18
8501,utilizzando,1,18,0,18
20441,पता,0,0,18,18
9082,narcisse,2,6,12,18
11129,dois,0,0,18,18
1327,chiamato,1,18,0,18
5448,creato,1,18,0,18
21517,editions,0,0,18,18
27359,einer,0,0,18,18
18781,now,0,0,18,18
42280,embora,0,0,18,18
29264,algunos,0,0,18,18
33185,mismo,0,0,18,18
4039,qual,2,11,7,18
6471,email,2,8,10,18
13206,ಆ,0,0,18,18
32288,através,0,0,18,18
30059,могу,0,0,18,18
616,maggio,1,18,0,18
7862,usa,2,7,11,18
30071,सभी,0,0,18,18
45037,år,0,0,18,18
23075,mon,0,0,18,18
7645,tipi,1,18,0,18
31668,gaat,0,0,18,18
37955,contributors,0,0,18,18
6837,scientifica,1,18,0,18
33847,said,0,0,18,18
10011,его,0,0,18,18
42213,although,0,0,18,18
13107,могут,0,0,18,18
15768,sitio,0,0,18,18
42479,എല്ലാ,0,0,18,18
36276,size,0,0,18,18
33880,vilket,0,0,18,18
9933,σαν,0,0,18,18
8440,possibile,1,18,0,18
27594,antes,0,0,18,18
11843,جدًا,0,0,18,18
5464,figlia,1,18,0,18
5876,review,2,4,14,18
51082,u,0,0,18,18
13716,since,0,0,18,18
1939,significato,1,18,0,18
5727,esperienza,1,18,0,18
3321,abbia,1,18,0,18
18062,ihnen,0,0,18,18
36490,يجب,0,0,18,18
4677,cool,2,1,17,18
38206,wordt,0,0,18,18
46040,गए,0,0,18,18
41352,bruge,0,0,18,18
48815,large,0,0,18,18
37448,они,0,0,18,18
22348,आपने,0,0,18,18
9280,pochi,1,18,0,18
36963,उन,0,0,18,18
51210,take,0,0,18,18
3119,fornisce,1,18,0,18
4967,ragazzi,1,18,0,18
41445,art,0,0,18,18
1249,soave,1,18,0,18
5705,chi,1,18,0,18
41124,millions,0,0,18,18
15207,manier,0,0,18,18
45316,pays,0,0,18,18
5338,prossima,1,18,0,18
25908,ктото,0,0,18,18
27688,arbejde,0,0,18,18
37419,поэтому,0,0,18,18
28969,pelo,0,0,18,18
9568,usando,2,10,8,18
44475,حقًا,0,0,18,18
38124,ensemble,0,0,18,18
5892,miei,1,18,0,18
2398,umano,1,18,0,18
46255,trabajo,0,0,18,18
48753,façon,0,0,18,18
32705,அந்த,0,0,18,18
32514,original,0,0,18,18
20824,où,0,0,18,18
48442,without,0,0,18,18
15148,let,0,0,18,18
37018,fois,0,0,18,18
2722,status,2,10,8,18
11465,нет,0,0,18,18
26424,livre,0,0,18,18
4027,amministratori,1,18,0,18
14899,im,0,0,18,18
39629,bent,0,0,18,18
37743,estão,0,0,17,17
8965,wikipediaorg,2,6,11,17
19585,kunne,0,0,17,17
31663,vandalism,0,0,17,17
9002,gentile,1,17,0,17
35917,akıllı,0,0,17,17
15740,ja,0,0,17,17
42904,ευχαριστώ,0,0,17,17
33456,κάνει,0,0,17,17
2442,mezzo,1,17,0,17
8329,acuto,1,17,0,17
6803,scienza,1,17,0,17
8962,concetto,1,17,0,17
15028,बाद,0,0,17,17
2242,modificare,1,17,0,17
3879,mancanza,1,17,0,17
3854,joseph,2,5,12,17
8297,aprile,1,17,0,17
7964,lavorare,1,17,0,17
51220,flera,0,0,17,17
18532,différentes,0,0,17,17
6938,certo,2,16,1,17
25959,न,0,0,17,17
14751,எனக்கு,0,0,17,17
17074,சொல்லலாம்,0,0,17,17
33802,vet,0,0,17,17
38489,τώρα,0,0,17,17
471,news,2,2,15,17
9311,autori,1,17,0,17
42698,various,0,0,17,17
3659,pubblico,1,17,0,17
19800,lad,0,0,17,17
25842,hej,0,0,17,17
7085,totale,1,17,0,17
3794,pena,2,9,8,17
43099,models,0,0,17,17
49235,നന്ദി,0,0,17,17
35683,ocean,0,0,17,17
7072,webby,2,7,10,17
33134,इसलिए,0,0,17,17
42307,ஸ்மார்ட்,0,0,17,17
3804,condizioni,1,17,0,17
44090,लेखों,0,0,17,17
614,solito,1,17,0,17
18558,comunidad,0,0,17,17
15977,mucho,0,0,17,17
9525,funzione,1,17,0,17
627,social,2,6,11,17
45650,tak,0,0,17,17
483,avuto,1,17,0,17
7761,organizzazione,1,17,0,17
27334,சொல்,0,0,17,17
3513,maggiore,1,17,0,17
31573,plusieurs,0,0,17,17
9081,esse,2,7,10,17
8870,appuntamento,1,17,0,17
34869,என்பது,0,0,17,17
8565,networks,2,2,15,17
16091,только,0,0,17,17
26450,woorden,0,0,17,17
30278,есть,0,0,17,17
90,contro,1,17,0,17
15038,políticas,0,0,17,17
40821,vida,0,0,17,17
23242,كلمة,0,0,17,17
10360,igen,0,0,17,17
22997,इसका,0,0,17,17
20308,however,0,0,17,17
22142,cualquier,0,0,17,17
5217,dia,2,3,14,17
13731,flummoxed,0,0,17,17
1699,proprietà,1,17,0,17
39504,väldigt,0,0,17,17
38974,million,0,0,17,17
50835,já,0,0,17,17
34223,tid,0,0,17,17
17503,sedan,0,0,17,17
23656,biraz,0,0,17,17
21379,idiomas,0,0,17,17
3026,riviste,1,17,0,17
29774,material,0,0,17,17
36122,mãe,0,0,17,17
1267,tedesco,1,17,0,17
6081,dicendo,1,17,0,17
51527,அவர்,0,0,17,17
1199,cerca,2,6,11,17
2921,michael,2,7,10,17
47376,datos,0,0,17,17
5467,utilizza,1,17,0,17
22195,några,0,0,17,17
35051,echt,0,0,17,17
1108,neutrale,1,17,0,17
37022,those,0,0,17,17
12870,يتم,0,0,17,17
4629,definizione,1,17,0,17
2913,comuni,1,17,0,17
10169,agora,0,0,17,17
21154,eram,0,0,17,17
4560,android,2,9,8,17
6198,ricerche,1,17,0,17
14292,among,0,0,17,17
9962,bunu,0,0,17,17
4861,ip,2,8,9,17
51373,worden,0,0,17,17
6264,materiale,2,16,1,17
12733,över,0,0,17,17
31045,सबसे,0,0,17,17
5084,contributi,1,17,0,17
5514,lungo,1,17,0,17
50695,during,0,0,17,17
31155,λέξεις,0,0,17,17
32244,ನಿಮ್ಮನ್ನು,0,0,17,17
47022,मैंने,0,0,17,17
46997,job,0,0,17,17
1345,artificiali,1,17,0,17
31030,இருக்கிறேன்,0,0,17,17
36237,många,0,0,17,17
40408,existe,0,0,17,17
11705,pessoa,0,0,17,17
5853,lavori,1,17,0,17
13088,स्मार्ट,0,0,17,17
12549,vers,0,0,17,17
1612,sicuro,1,17,0,17
2886,uomini,1,17,0,17
6226,mondiale,2,14,3,17
10707,lors,0,0,17,17
9874,same,0,0,17,17
6349,classe,2,14,3,17
50389,ಎಂದರೆ,0,0,17,17
22521,fick,0,0,16,16
20728,zin,0,0,16,16
46929,há,0,0,16,16
4097,noto,1,16,0,16
2610,né,2,15,1,16
11967,പക്ഷേ,0,0,16,16
47036,آسف,0,0,16,16
51335,என்னை,0,0,16,16
33153,texto,0,0,16,16
7149,programmazione,1,16,0,16
17679,ahora,0,0,16,16
13675,पहले,0,0,16,16
10916,right,0,0,16,16
10865,ir,0,0,16,16
12651,ನಾವು,0,0,16,16
34721,वाले,0,0,16,16
17829,mest,0,0,16,16
41141,système,0,0,16,16
51934,όπως,0,0,16,16
10830,partie,0,0,16,16
26087,ഏറ്റവും,0,0,16,16
28370,space,0,0,16,16
44004,غير,0,0,16,16
5397,pronuncia,2,15,1,16
34361,heel,0,0,16,16
9152,possibilità,1,16,0,16
38346,certains,0,0,16,16
1555,arte,2,14,2,16
4797,utente,1,16,0,16
2235,leggi,1,16,0,16
39750,making,0,0,16,16
16164,got,0,0,16,16
1385,ml,2,8,8,16
51881,मुफ्त,0,0,16,16
47474,uns,0,0,16,16
3278,importanti,1,16,0,16
7317,necessario,1,16,0,16
130,sarà,1,16,0,16
4997,crescita,1,16,0,16
51134,еще,0,0,16,16
11415,γιατί,0,0,16,16
47731,முடியும்,0,0,16,16
44013,может,0,0,16,16
50302,wäre,0,0,16,16
8413,quantità,1,16,0,16
6112,magazine,2,4,12,16
30577,अब,0,0,16,16
3959,accuratezza,1,16,0,16
23449,erg,0,0,16,16
65,simili,1,16,0,16
49354,того,0,0,16,16
5888,fu,1,16,0,16
42859,σου,0,0,16,16
942,prestazioni,1,16,0,16
47523,species,0,0,16,16
41,legge,1,16,0,16
37833,οπότε,0,0,16,16
1284,mese,1,16,0,16
5750,principale,1,16,0,16
8750,decisioni,1,16,0,16
7239,avanti,1,16,0,16
47976,себя,0,0,16,16
17515,tack,0,0,16,16
49825,january,0,0,16,16
8903,gioco,1,16,0,16
30200,otro,0,0,16,16
38304,wil,0,0,16,16
33362,contributeurs,0,0,16,16
23894,நன்றாக,0,0,16,16
23873,puis,0,0,16,16
15695,العمل,0,0,16,16
15123,όχι,0,0,16,16
28289,değil,0,0,16,16
52562,ഇപ്പോൾ,0,0,16,16
3711,comune,1,16,0,16
1264,motivo,2,11,5,16
29041,mellan,0,0,16,16
18160,ಹೇಗೆ,0,0,16,16
28764,ചില,0,0,16,16
8793,disponibile,1,16,0,16
8777,controversie,1,16,0,16
46422,ആരെങ്കിലും,0,0,16,16
22020,stupendous,0,0,16,16
46673,låt,0,0,16,16
